export,1
exportation,2
expose,1
exposition,2
expositor,5
expository,4
expostulate,4
exposure,1
expound,3
express,1
expression,1
expressionism,5
expressive,2
expressly,4
expresso,5
expressway,2
expropriate,4
expulsion,4
expunge,4
expurgate,4
exquisite,2
exsanguination,5
exsanguine,5
exsert,5
exsolve,5
extant,3
extemporaneous,3
extemporary,5
extempore,5
extemporize,4
extend,1
extended,2
extender,5
extensile,5
extension,1
extensive,1
extensometer,5
extensor,5
extent,1
extenuate,3
exterior,1
exterminate,3
extern,5
external,1
externalism,5
externality,5
externalize,4
exteroceptive,5
exteroceptor,5
extinct,2
extinction,2
extinguish,2
extinguisher,5
extirpate,5
extirpation,4
extol,3
extort,4
extortion,5
extortionate,5
extra,1
extracellular,5
extracorporeal,5
extract,2
extraction,2
extractive,5
extractor,5
extraditable,5
extradite,4
extradition,5
extrados,5
extradural,5
extrafamilial,5
extrafloral,5
extragalactic,5
extrajudicial,5
extralegal,5
extralimital,5
extralinguistic,5
extramarital,5
extramundane,5
extramural,5
extramusical,5
extraneous,3
extranet,5
extraordinaire,5
extraordinary,1
extrapolate,4
extraposition,5
extrapyramidal,5
extrasolar,5
extrasystole,5
extraterrestrial,5
extraterritorial,5
extratropical,5
extrauterine,5
extravagance,2
extravagant,2
extravaganza,5
extravasate,5
extravascular,5
extravehicular,5
extravert,5
extrema,5
extremadura,5
extreme,1
extremely,1
extremist,4
extremity,2
extremophile,5
extremum,5
extricable,4
extricate,3
extrinsic,4
extropy,5
extrorse,5
extrovert,4
extrude,4
extrusive,5
exuberance,4
exuberant,4
exudate,5
exude,3
exult,4
exultant,3
exurb,5
exurbia,5
exuviae,5
exuviate,5
eyas,5
eye,1
eyeball,5
eyebath,5
eyeblack,5
eyebright,5
eyebrow,2
eyecup,5
eyeful,5
eyeglass,5
eyehole,5
eyelash,5
eyelet,5
eyelid,5
eyeline,5
eyeliner,5
eyepatch,5
eyepiece,5
eyeshade,5
eyeshadow,5
eyeshot,5
eyesight,1
eyesore,5
eyespot,5
eyestalk,5
eyestripe,5
eyetie,5
eyewash,5
eyewater,5
eyewear,5
eyewitness,3
eyot,5
eyra,5
eyre,5
eyrie,5
eyrir,5
eysenck,5
ezekiel,5
ezra,5
f,5
fa,5
faa,5
fab,5
fabian,5
fabius,5
fable,1
fabled,5
fabless,5
fabliau,5
fablon,5
fabre,5
fabric,1
fabricate,2
fabrication,2
fabricius,5
fabulate,5
fabulist,5
fabulous,2
facade,3
face,1
faceache,5
facecloth,5
faceless,5
facelift,5
faceplate,5
facer,5
facet,2
facetiae,5
facetious,3
facety,5
faceworker,5
facia,5
facial,2
facies,5
facile,3
facilitate,2
facilitation,2
facilities,4
facility,1
facing,5
facsimile,4
fact,1
facticity,5
faction,2
factional,5
factionalize,5
factious,3
factitious,4
factitive,5
factive,5
factoid,5
factor,1
factorable,4
factorage,5
factorial,5
factorize,5
factory,1
factotum,4
factual,2
factum,5
facture,5
facula,5
facultative,5
faculty,1
fad,4
faddish,4
faddy,5
fade,1
fader,5
fadge,5
fado,5
faeces,5
faenza,5
faerie,5
faeroese,5
faff,5
fag,4
fagged,5
faggot,5
faggoting,5
fah,5
fahlerz,5
fahrenheit,3
faience,5
fail,1
failed,5
failing,5
faille,5
failover,5
failure,1
fain,5
faint,1
fainthearted,4
fair,1
fairbanks,5
fairground,5
fairing,5
fairlead,5
fairly,1
fairwater,5
fairway,5
fairy,2
fairyland,5
faisal,5
faisalabad,5
faith,1
faithful,1
faithfully,5
faithless,5
fajitas,5
fake,2
fakie,5
fakir,5
falabella,5
falafel,5
falange,5
falasha,5
falcate,5
falchion,5
falciform,5
falciparum,5
falcon,4
falconer,5
falconet,5
falconry,5
falderal,5
faldo,5
faldstool,5
fale,5
falkirk,5
fall,1
falla,5
fallacious,4
fallacy,4
fallaway,5
fallback,5
fallen,5
faller,5
fallfish,5
fallibilism,5
fallibility,4
fallible,3
fallout,5
fallow,4
false,1
falsehood,2
falsetto,5
falsework,5
falsies,5
falsify,4
falstaffian,5
falster,5
falter,4
fame,1
famed,5
familia,5
familial,5
familiar,1
familiarise,2
familiarity,2
familiarize,2
familist,5
famille,5
family,1
famine,1
famish,3
famished,5
famous,1
famously,5
famulus,5
fan,1
fanakalo,5
fanatic,3
fanatical,5
fanaticism,3
fanciable,5
fancied,4
fancier,5
fanciful,5
fancy,1
fandangle,5
fandango,5
fane,5
fanfare,4
fanfaronade,5
fang,4
fangio,5
fango,5
fankle,5
fanlight,5
fanny,5
fantabulous,5
fantail,5
fantasia,4
fantasize,5
fantast,5
fantastic,2
fantasticate,5
fantasy,2
fante,5
fantod,5
fanzine,5
fao,5
faq,5
faquir,5
far,1
farad,5
faradaic,5
faraday,5
faradic,5
farandole,5
farang,5
faraway,5
farce,3
farceur,5
farcical,5
farcy,5
fardel,5
fare,1
farewell,1
farfalle,5
fargo,5
faridabad,5
farina,5
farkleberry,5
farl,5
farm,1
farman,5
farmer,1
farmhand,5
farmhouse,5
farming,2
farmland,5
farmstead,5
farmyard,5
farnborough,5
farnese,5
faro,5
faroese,5
farouche,5
farouk,5
farquhar,5
farrago,5
farrell,5
farrier,5
farrow,4
farruca,5
farse,5
farsi,5
fart,5
farther,1
farthermost,5
farthest,5
farthing,5
farthingale,5
fartlek,5
fas,5
fasces,5
fascia,4
fasciated,5
fascicle,5
fasciculation,5
fasciitis,5
fascinate,2
fascinating,2
fascination,2
fascine,5
fascioliasis,5
fascism,2
fascist,2
fash,5
fashion,1
fashionable,1
fashionista,5
fassbinder,5
fast,1
fastback,5
fastball,5
fasten,1
fastening,5
fastext,5
fastidious,4
fastigiate,5
fastness,4
fastnet,5
fat,2
fatal,1
fatalism,3
fatality,2
fatback,5
fate,1
fateful,3
fathead,5
father,1
fatherland,5
fatherly,2
fathom,4
fathometer,5
fatidic,4
fatigue,1
fatiha,5
fatima,5
fatimid,5
fatling,5
fatoush,5
fatso,5
fatstock,5
fatten,4
fattening,5
fattism,5
fatty,5
fatuity,4
fatuous,3
fatwa,5
faubourg,5
fauces,5
faucet,3
faugh,5
faujdar,5
faulkner,5
fault,1
faultfinder,4
faultless,5
faulty,1
faun,5
fauna,3
fauntleroy,5
faunus,5
faust,5
fauteuil,5
fauve,5
fauvism,5
faux,5
fave,5
favela,5
favor,2
favorable,2
favored,3
favorite,2
favour,1
favourable,1
favourite,1
favouritism,5
fawkes,5
fawn,4
fax,2
fay,5
fayalite,5
fayre,5
faze,4
fazenda,5
fazendeiro,5
fba,5
fbi,5
fc,5
fcc,5
fco,5
fd,5
fda,5
fdc,5
fddi,5
fdic,5
fe,5
fealty,4
fear,1
fearful,1
fearless,5
fearsome,5
feart,5
feasibility,2
feasible,1
feast,1
feat,2
feather,1
featherback,5
feathered,5
feathering,5
featherweight,5
feature,1
febrifuge,5
febrile,4
february,2
feces,5
fechner,5
feck,5
feckless,4
feculent,5
fecund,5
fecundability,5
fecundate,5
fecundity,4
fed,5
fedayeen,5
federal,1
federalism,5
federate,5
federation,2
fedora,5
fee,1
feeb,5
feebate,5
feeble,1
feed,1
feedback,1
feeder,5
feedforward,5
feedlot,5
feedstock,5
feedstuff,5
feedthrough,5
feel,1
feeler,5
feeling,1
feelingly,5
feet,5
feh,5
feign,3
feigned,4
feijoa,5
feijoada,5
feint,4
feis,5
feisty,4
felafel,5
feldspar,5
feldspathic,5
feldspathoid,5
felicific,5
felicitate,4
felicitations,5
felicitous,4
felicity,5
felid,5
feline,4
felixstowe,5
fell,4
fella,5
fellah,5
fellate,5
fellatio,5
feller,5
fellini,5
felloes,5
fellow,1
fellowship,2
felon,4
felonious,5
felony,4
felsic,5
felspar,5
felt,5
felucca,5
felwort,5
fem,5
female,1
feminal,5
femineity,5
feminine,2
feminism,2
feminist,2
feminity,5
feminize,5
femme,5
femur,5
fen,5
fenberry,5
fence,1
fencerow,5
fencible,5
fencing,4
fend,5
fender,4
fenestella,5
fenestra,5
fenestrate,5
fenestrated,5
fenestration,5
fenian,5
fenland,5
fennec,5
fennel,5
fennoscandia,5
fenugreek,5
feodary,5
feoffee,5
feoffment,5
feral,4
ferberite,5
ferdinand,5
ferguson,5
feria,5
ferial,5
feringhee,5
ferlinghetti,5
fermanagh,5
fermat,5
fermata,5
ferment,3
fermentation,3
fermenter,5
fermi,5
fermion,5
fermium,5
fern,4
fernbird,5
fernbrake,5
ferocious,3
ferocity,5
ferox,5
ferranti,5
ferrara,5
ferrari,5
ferrate,5
ferrel,5
ferret,3
ferriage,5
ferric,5
ferricyanide,5
ferrier,5
ferrimagnetic,5
ferrite,5
ferritin,5
ferrocene,5
ferroconcrete,5
ferrocyanide,5
ferroelectric,5
ferrofluid,5
ferromagnesian,5
ferromagnetic,5
ferrous,4
ferruginous,5
ferrule,5
ferry,2
fertile,1
fertiliser,2
fertility,2
fertilization,5
fertilize,3
fertilizer,1
ferula,5
ferule,5
fervent,3
fervid,4
fervor,4
fervour,5
fescue,5
fess,5
fessenden,5
festa,5
festal,4
fester,3
festival,1
festive,4
festivity,5
festoon,5
festschrift,5
fet,5
feta,5
fetal,5
fetch,1
fetching,4
fetich,5
feticide,5
fetid,4
fetish,4
fetishize,5
fetlock,5
fetor,5
fetta,5
fetter,3
fetterlock,5
fettle,5
fettler,5
fettuccine,5
fetus,4
feu,5
feud,3
feudal,3
feudalism,5
feudality,5
feudatory,5
feudist,5
feuerbach,5
feuilleton,5
fever,1
fevered,5
feverfew,5
feverish,2
feverous,5
few,1
fey,5
feydeau,5
feynman,5
fez,5
fiacre,5
fianchetto,5
fiasco,4
fiat,4
fib,5
fiber,2
fibonacci,5
fibre,1
fibreboard,5
fibrefill,5
fibreglass,5
fibrescope,5
fibril,5
fibrillate,5
fibrin,5
fibrinogen,5
fibrinolysis,5
fibro,5
fibroadenoma,5
fibroblast,5
fibrocystic,5
fibroid,5
fibroin,5
fibrolite,5
fibroma,5
fibromyalgia,5
fibrosarcoma,5
fibrosis,5
fibrositis,5
fibrous,4
fibula,5
fiche,5
fichte,5
fichu,5
fickle,3
fictile,5
fiction,1
fictional,2
fictitious,3
fictive,5
ficus,5
fid,5
fiddle,5
fiddlehead,5
fiddler,5
fiddlestick,5
fiddling,5
fiddly,5
fideism,5
fidelity,3
fidget,4
fido,5
fiducial,5
fiduciary,5
fie,5
fief,5
fiefdom,5
field,1
fieldcraft,5
fielder,5
fieldfare,5
fieldsman,5
fieldstone,5
fieldwork,5
fiend,4
fiendish,5
fierce,1
fiery,5
fiesta,5
fife,5
fifo,5
fifteen,1
fifteenth,5
fifth,1
fifty,1
fig,4
figbird,5
fight,1
fightback,5
fighter,5
figment,3
figura,5
figural,5
figurant,5
figurante,5
figuration,5
figurative,2
figure,1
figurehead,3
figurine,4
figwort,5
fiji,5
fijian,5
filabeg,5
filagree,5
filagreed,5
filament,4
filaria,5
filariasis,5
filature,5
filbert,5
filch,4
file,1
filefish,5
filename,5
filet,5
filial,4
filiation,5
filibeg,5
filibuster,4
filicide,5
filicopsida,5
filiform,5
filigree,4
filigreed,5
filing,5
filings,4
filioque,5
filipina,5
filipino,5
fill,1
filler,5
fillet,4
filling,2
fillip,5
fillis,5
fillmore,5
filly,4
film,1
filmi,5
filmic,5
filmography,5
filmsetting,5
filmstrip,5
filmy,5
filo,5
filofax,5
filopodium,5
filoselle,5
filovirus,5
fils,5
filter,1
filterable,5
filth,4
filthy,3
filtrable,5
filtrate,5
filtration,5
fimbria,5
fimbriated,5
fin,3
finable,4
finagle,4
final,1
finale,4
finalise,2
finalism,5
finalist,5
finality,5
finalize,2
finally,1
finance,1
financial,1
financier,5
finback,5
finca,5
finch,3
find,1
finder,5
finding,1
fine,1
finery,4
finesse,4
finfoot,5
fingal,5
finger,1
fingerboard,5
fingerfish,5
fingering,5
fingerling,5
fingermark,5
fingernail,5
fingerpick,5
fingerplate,5
fingerpost,5
fingerprint,2
fingerstall,5
fingertip,5
fingle,5
finial,5
finical,5
finicking,5
finicky,4
fining,5
finis,5
finish,1
finished,5
finisher,5
finite,2
finitism,5
finito,5
finitude,5
fink,5
finland,5
finlandization,5
finn,5
finnan,5
finnesko,5
finney,5
finnic,5
finnish,5
finny,5
fino,5
finocchio,5
fiord,5
fioritura,5
fipple,5
fiqh,5
fir,5
fire,1
firearm,4
fireback,5
fireball,5
fireballer,5
fireblight,5
firebomb,5
firebox,5
firebrand,4
firebrat,5
firebreak,5
firebrick,5
firebug,5
fireclay,5
firecracker,5
firecrest,5
firedamp,5
firedog,5
firedrake,5
firefight,5
firefighter,5
firefinch,5
firefish,5
firefly,4
fireguard,5
firehall,5
firehouse,5
firelight,5
firelighter,5
firelock,5
fireman,1
firemaster,5
firenze,5
fireplace,2
fireplug,5
firepower,5
fireproof,5
fireship,5
fireside,5
firestorm,5
firethorn,5
firewall,5
firewater,5
fireweed,5
firewire,5
firewood,5
firework,5
fireworks,2
firing,5
firkin,5
firm,1
firmament,5
firman,5
firmware,5
firn,5
firni,5
first,1
firstborn,5
firstling,5
firstly,2
firth,5
fisc,5
fiscal,2
fischer,5
fish,1
fishbowl,5
fisher,5
fisherfolk,5
fisherman,1
fisherwoman,5
fishery,4
fisheye,5
fishing,2
fishmeal,5
fishmonger,5
fishnet,5
fishplate,5
fishtail,5
fishway,5
fishwife,5
fishy,3
fisk,5
fissile,4
fission,5
fissionable,5
fissiparous,5
fissure,4
fist,1
fisticuffs,5
fistula,5
fit,1
fitch,5
fitchew,5
fitful,3
fitment,5
fitness,3
fitted,5
fitter,5
fitting,3
fittipaldi,5
fitzgerald,5
fitzroy,5
fiume,5
five,1
fivefold,5
fiver,5
fives,5
fivestones,5
fix,1
fixate,4
fixation,2
fixative,5
fixed,2
fixer,5
fixing,5
fixit,5
fixity,5
fixture,2
fizgig,5
fizz,5
fizzer,5
fizzle,5
fizzog,5
fizzy,5
fjord,5
fl,5
fla,5
flab,5
flabbergast,5
flabby,4
flaccid,4
flack,5
flacon,5
flag,1
flagellant,5
flagellate,4
flagellum,3
flageolet,5
flagfish,5
flagging,4
flaggy,4
flagitious,5
flagman,5
flagon,5
flagpole,5
flagrant,4
flagship,5
flagstaff,5
flagstone,5
flail,4
flair,4
flak,4
flake,3
flaky,5
flam,5
flambeau,5
flamboyant,4
flame,1
flamen,5
flamenco,5
flameout,5
flameproof,5
flaming,5
flamingo,5
flammable,4
flamsteed,5
flan,5
flanders,5
flandrian,5
flange,4
flanger,5
flanging,5
flank,2
flanker,5
flannel,4
flannelboard,5
flannelette,5
flannelgraph,5
flannelled,5
flannelmouth,5
flap,2
flapdoodle,5
flapjack,5
flapper,5
flapshell,5
flare,1
flarepath,5
flash,1
flashback,5
flashboard,5
flashbulb,5
flashcard,5
flashcube,5
flasher,5
flashgun,5
flashing,5
flashlight,5
flashover,5
flashpoint,5
flashy,5
flask,3
flat,1
flatbed,5
flatbill,5
flatboat,5
flatbread,5
flatbug,5
flatcar,4
flatfish,5
flatfoot,5
flathead,5
flatland,5
flatline,5
flatly,5
flatmate,5
flatten,4
flatter,2
flattering,5
flattery,2
flattie,5
flatulence,4
flatulent,4
flatus,5
flatware,5
flatworm,5
flaubert,5
flaunching,5
flaunt,4
flaunty,4
flautist,5
flavescent,5
flavian,5
flavin,5
flavone,5
flavonoid,5
flavoprotein,5
flavor,2
flavoring,3
flavorous,5
flavour,1
flavoured,5
flavouring,5
flaw,2
flawed,5
flawless,2
flax,4
flaxen,5
flaxman,5
flaxseed,5
flay,3
flea,5
fleabag,5
fleabane,5
fleadh,5
fleapit,5
fleawort,5
flechette,5
fleck,4
fled,5
fledge,4
fledged,5
fledgling,4
flee,2
fleece,4
fleecy,5
fleer,5
fleet,1
fleeting,4
fleming,5
flemish,5
flense,5
flesh,1
flesher,5
fleshings,5
fleshly,5
fleshpots,5
fleshy,5
fletch,5
fletcher,5
fletching,5
fleuron,5
fleury,5
flevoland,5
flew,5
flews,5
flex,5
flexibility,2
flexible,1
flexile,5
flexion,5
flexitime,5
flexo,5
flexography,5
flexor,5
flexuous,5
flexure,5
flexwing,5
flibbertigibbet,5
flic,5
flick,4
flicker,3
flier,5
flight,1
flightless,5
flightline,5
flighty,3
flimflam,4
flimsy,3
flinch,4
flinders,5
fling,2
flint,3
flintlock,5
flintshire,5
flinty,5
flip,2
flippant,4
flipper,5
flipping,5
flirt,2
flirtation,2
flit,4
flitch,5
flitter,5
flittermouse,5
flivver,5
flixweed,5
fln,5
float,1
floatable,5
floatation,5
floatel,5
floater,5
floating,5
floatplane,5
floaty,5
floc,5
floccinaucinihilipilification,5
floccose,5
flocculant,5
flocculate,5
floccule,5
flocculent,5
flocculus,5
floccus,5
flock,1
flockmaster,5
floe,5
flog,5
flogger,5
flokati,5
flood,1
floodgate,4
floodlight,5
floor,1
floorboard,5
floorcloth,5
flooring,5
floorpan,5
floorwalker,5
floozie,5
flop,5
flophouse,5
flopperoo,5
floppy,4
floptical,5
flor,5
flora,3
floral,5
floreat,5
florence,5
florentine,5
flores,5
florescence,4
floret,5
florey,5
floriated,5
floribunda,5
florican,5
floriculture,5
florid,4
florida,5
floriferous,5
florilegium,5
florin,5
florio,5
florist,5
floristic,5
floristics,5
floruit,5
flory,5
floss,5
flossy,4
flotation,5
flotel,5
flotilla,5
flotsam,5
flounce,5
flounder,3
flour,1
flourish,1
floury,5
flout,3
flow,1
flower,1
flowered,5
flowerer,5
floweret,5
flowering,5
flowerpecker,5
flowerpot,5
flowery,5
flowing,5
flowmeter,5
flown,5
flowsheet,5
flowstone,5
flq,5
flu,1
flub,5
fluctuant,5
fluctuate,2
fluctuation,2
flue,5
fluellen,5
fluence,5
fluency,2
fluent,1
fluff,5
flufftail,5
fluffy,3
flugelhorn,5
fluid,1
fluidics,5
fluidize,5
fluidram,5
fluke,4
fluky,5
flume,5
flummery,5
flummox,4
flump,5
flung,5
flunk,4
flunkey,5
fluoresce,5
fluorescein,5
fluorescence,5
fluorescent,4
fluoridate,5
fluoride,5
fluorinate,5
fluorine,5
fluorite,5
fluorocarbon,5
fluorochrome,5
fluorography,5
fluorometer,5
fluoropolymer,5
fluoroscope,5
fluorosis,5
fluorspar,5
fluoxetine,5
flurried,5
flurry,5
flush,1
flushing,5
fluster,3
flustered,4
flute,5
fluting,5
flutist,5
flutter,2
fluty,5
fluvial,4
fluviatile,5
fluvioglacial,5
fluviolacustrine,5
fluviometer,5
fluvoxamine,5
flux,3
fluxgate,5
fluxion,5
fluxional,5
fly,1
flyaway,5
flyback,5
flyblow,5
flyblown,5
flybridge,5
flycatcher,5
flyer,5
flying,5
flyleaf,5
flyman,5
flyover,5
flypaper,5
flysch,5
flysheet,5
flyspeck,5
flytrap,5
flyway,5
flyweight,5
flywheel,5
fm,5
fmcg,5
fmv,5
fo,5
foal,5
foam,2
focaccia,5
focal,5
focalize,5
foch,5
focus,1
fodder,4
fody,5
foe,2
foehn,5
foetid,5
foetus,5
fog,1
fogbound,5
fogbow,5
fogey,5
foggia,5
foggy,2
foghorn,5
fogou,5
fogy,5
foible,4
foil,2
foist,5
fokine,5
fokker,5
folacin,5
fold,1
foldaway,5
folder,4
folderol,5
foley,5
folia,5
foliaceous,5
foliage,3
foliar,5
foliate,5
foliated,5
foliation,5
folio,5
foliose,5
folium,5
folivore,5
folk,1
folkestone,5
folkie,5
folkish,5
folklife,5
folklore,2
folksy,4
folkways,5
folkweave,5
folky,5
follicle,5
folliculitis,5
follis,5
follow,1
follower,5
following,1
folly,4
folsom,5
fomalhaut,5
foment,3
fomentation,5
fomites,5
fon,5
fond,1
fonda,5
fondant,5
fondle,4
fondu,5
fondue,5
font,5
fontanelle,5
fonteyn,5
fontina,5
foochow,5
food,1
foodie,5
foodstuff,4
foody,5
fool,1
foolery,5
foolhardy,5
foolish,1
foolproof,4
foolscap,5
fooster,5
foot,1
footage,5
football,1
footbath,5
footbed,5
footboard,5
footbrake,5
footbridge,5
footer,5
footfall,5
footgear,5
foothill,5
foothold,4
footie,5
footing,5
footle,4
footlights,5
footling,5
footlocker,5
footloose,5
footman,5
footmark,5
footnote,5
footpad,5
footpath,5
footplate,5
footprint,2
footrest,5
footsie,5
footslog,5
footsore,5
footstalk,5
footstep,1
footstool,5
footsure,5
footwall,5
footway,5
footwear,5
footwell,5
footwork,5
footy,5
foozle,5
fop,4
foppish,4
for,1
fora,5
forage,3
forager,4
foramen,5
foraminifer,5
forastero,5
foray,4
forb,5
forbade,5
forbear,5
forbearance,4
forbearing,5
forbid,1
forbidden,5
forbidding,4
forbore,5
forborne,5
forbye,5
force,1
forced,5
forceful,2
forcemeat,5
forceout,5
forceps,5
forcible,5
forcing,5
ford,4
fordism,5
fordo,5
fore,5
forearm,5
forebear,4
forebode,4
foreboding,5
forebrain,5
forecabin,5
forecaddie,5
forecast,1
forecastle,5
forecheck,5
foreclose,4
foreclosure,5
forecourt,5
foredawn,5
foredeck,5
foredo,5
foredoom,5
foredune,5
forefather,5
forefend,5
forefinger,5
forefoot,5
forefront,3
foregather,5
forego,5
foregoing,5
foregone,5
foreground,5
foregut,5
forehand,5
forehanded,5
forehead,1
forehock,5
foreign,1
foreigner,1
foreknow,5
foreknowledge,4
foreland,5
forelock,5
foreman,5
foremast,5
foremost,1
foremother,5
forename,5
forenoon,5
forensic,4
foreordain,4
forepart,5
forepeak,5
foreperson,5
foreplay,5
forequarters,5
forerib,5
forerun,5
forerunner,3
foresail,5
foresee,2
foreseeable,2
foreshadow,4
foresheet,5
foreshock,5
foreshore,5
foreshorten,3
foreshow,5
foresight,2
foresighted,5
foreskin,5
forest,1
forestall,3
forestay,5
forester,5
forestry,2
foretaste,5
foretell,2
forethought,5
foretoken,5
foretold,5
foretop,5
foretopmast,5
foretopsail,5
foretriangle,5
forever,1
forewarn,5
forewent,5
forewing,5
forewoman,5
foreword,4
forex,5
foreyard,5
forfar,5
forfarshire,5
forfeit,2
forfeiture,4
forfend,5
forgather,5
forgave,5
forge,2
forger,4
forgery,2
forget,1
forgetful,2
forgettable,2
forgive,1
forgiveness,5
forgiving,2
forgo,4
forgot,5
forgotten,5
forint,5
fork,1
forkball,5
forked,5
forklift,5
forktail,5
forlorn,3
form,1
forma,5
formal,1
formaldehyde,5
formalin,5
formalism,5
formality,2
formalize,5
formally,5
forman,5
formant,5
format,2
formation,1
formative,4
formby,5
forme,5
formentera,5
former,1
formerly,5
formica,5
formicarium,5
formication,5
formidable,2
formless,5
formol,5
formosa,5
formula,1
formulable,5
formulaic,5
formularize,5
formulary,5
formulate,2
formulation,2
formwork,5
formyl,5
fornax,5
fornent,5
fornicate,5
fornix,5
forrader,5
forrard,5
forsake,3
forsooth,5
forster,5
forsterite,5
forswear,4
forsyth,5
forsythia,5
fort,2
fortaleza,5
fortalice,5
forte,3
fortean,5
fortepiano,5
forth,1
forthcoming,2
forthright,3
forthwith,5
fortification,2
fortify,2
fortis,5
fortissimo,5
fortitude,3
fortnight,1
fortnightly,5
fortran,5
fortress,3
fortuitous,3
fortuity,5
fortunate,1
fortunately,1
fortune,1
forty,1
forum,2
forward,1
forwarder,5
forwards,5
forwent,5
fosbury,5
fossa,5
fosse,4
fossick,5
fossil,2
fossiliferous,5
fossilize,4
fossorial,5
foster,2
fosterling,5
fou,5
foucault,5
fought,5
foul,2
foulah,5
foulard,5
foumart,5
found,1
foundation,1
founder,2
founding,2
foundling,5
foundress,5
foundry,5
fount,5
fountain,1
fountainhead,5
four,1
fourchette,5
fourfold,5
fourier,5
fourierism,5
fourpenny,5
fours,5
fourscore,5
foursome,5
fourteen,1
fourth,1
fourthly,5
fovea,5
fowl,3
fowles,5
fowling,5
fox,1
foxed,5
foxfire,5
foxglove,5
foxhole,5
foxhound,5
foxie,5
foxtail,5
foxtrot,5
foxy,5
foyer,4
fp,5
fpa,5
fps,5
fpu,5
fr,5
fra,5
frabjous,5
fracas,4
fractal,5
fraction,1
fractional,4
fractionalize,5
fractionate,5
fractious,4
fracture,2
frae,5
fraenulum,5
fraenum,5
frag,5
fragile,2
fragility,2
fragment,1
fragmentary,2
fragmentation,2
fragonard,5
fragrance,2
fragrancy,5
fragrant,2
frail,3
frailty,5
fraise,5
fraktur,5
framboesia,5
framboise,5
frame,1
framed,5
frameset,5
framework,1
framing,5
franc,5
france,5
franchise,2
francis,5
franciscan,5
francium,5
francize,5
franck,5
francolin,5
franconia,5
franconian,5
francophile,5
francophone,5
frangible,5
frangipane,5
frangipani,5
franglais,5
frank,1
frankenfood,5
frankenstein,5
frankfort,5
frankfurt,5
frankfurter,5
frankincense,5
franking,5
frankish,5
franklin,5
frankly,5
frantic,2
frantically,2
frap,5
frascati,5
fraser,5
frass,5
frat,5
frater,5
fraternal,3
fraternity,4
fraternize,5
fratricidal,5
fratricide,5
frau,5
fraud,2
fraudster,5
fraudulent,2
fraught,3
fraunhofer,5
fraxinella,5
fray,3
frazier,5
frazil,5
frazzle,5
freak,4
freaking,5
freakish,5
freaky,5
freckle,4
fredericton,5
free,1
freebase,5
freebie,5
freeboard,5
freebooter,5
freeborn,5
freedman,5
freedom,1
freefone,5
freehand,5
freehold,5
freelance,5
freelancer,4
freeloader,5
freely,1
freeman,5
freemartin,5
freemason,5
freemasonry,5
freephone,5
freepost,5
freeride,5
freesia,5
freestanding,4
freestone,5
freestyle,5
freethinker,5
freetown,5
freeware,5
freeway,2
freewheel,5
freeze,1
freezer,5
freezing,5
frege,5
freiburg,5
freight,1
freightage,5
freighter,5
freighting,5
freightliner,5
frelimo,5
fremantle,5
french,5
frenchie,5
frenchify,5
frenchman,5
frenchwoman,5
frenchy,5
frenetic,4
frenulum,5
frenum,5
frenzied,5
frenzy,3
freon,5
frequency,1
frequent,1
frequentative,5
frequently,1
fresco,3
fresh,1
freshen,5
fresher,5
freshet,5
freshie,5
freshly,5
freshman,2
freshwater,5
freshwoman,5
freshy,5
fresnel,5
fresno,5
fret,3
fretboard,5
fretful,5
fretsaw,5
fretwork,4
freud,5
freudian,5
frey,5
freya,5
friable,4
friar,5
friarbird,5
friary,5
fribble,5
fricandeau,5
fricassee,5
fricative,5
friction,1
frictional,5
friday,2
fridge,1
fried,5
friedan,5
friedman,5
friedrich,5
friend,1
friendly,1
friendship,1
frier,5
friesian,5
friesland,5
frieze,4
frig,5
frigate,5
frigga,5
frigging,5
fright,2
frighten,1
frightened,5
frightener,5
frightful,5
frightfully,5
frigid,3
frigidarium,5
frigidity,4
frijoles,5
frikkadel,5
frill,5
frilling,5
frilly,5
frimaire,5
fringe,2
fringing,5
frink,5
frippery,5
frippet,5
frisbee,5
frisch,5
frisia,5
frisian,5
frisk,4
frisket,5
frisky,4
frisson,5
frit,5
frites,5
frith,5
fritillary,5
frittata,5
fritter,4
fritz,5
friuli,5
frivol,5
frivolous,4
frizz,5
frizzante,5
frizzle,5
frizzy,5
fro,5
frobisher,5
frock,5
froe,5
froebel,5
frog,1
frogbit,5
frogfish,5
frogged,5
froggy,5
froghopper,5
froglet,5
frogman,5
frogmarch,5
frogmouth,5
frogspawn,5
froideur,5
frolic,4
frolicsome,4
from,1
fromm,5
frond,4
fronde,5
frondeur,5
frons,5
front,1
frontage,5
frontager,5
frontal,5
frontier,1
frontiersman,5
frontierswoman,5
frontispiece,5
frontlet,5
frontman,5
fronton,5
frontside,5
frore,5
frosh,5
frost,1
frostbite,5
frosted,5
frosting,5
frosty,2
froth,5
frothy,4
frottage,5
frottola,5
frounce,5
frow,5
froward,5
frown,1
frowst,5
frowsty,5
frowzy,3
froze,5
frozen,5
frs,5
frse,5
fructidor,5
fructification,5
fructify,4
fructose,5
fructuous,5
frug,5
frugal,3
frugivore,5
fruit,1
fruitage,5
fruitarian,5
fruitcrow,5
fruited,5
fruiter,5
fruiterer,5
fruitful,1
fruition,4
fruitless,5
fruitlet,5
fruitwood,5
fruity,5
frumenty,5
frump,5
frumpy,4
frunze,5
